kepid,kepoi_name,kepler_name,koi_period,koi_time0bk,duration(days),koi_ldm_coeff2,koi_ldm_coeff1,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,FeH,FeH_err1,FeH_err2,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag
3939150,K01215.02,Kepler-277 c,33.0063185,145.38821,0.29658,0.2904,0.3534,2,5968,120,-108,3.972,0.21,-0.084,0.04,0.15,-0.15,1.857,0.264,-0.452,1.179,0.144,-0.13,286.58316,39.077202,13.42,13.871,13.364,13.226,13.152,12.288,12.003,11.966
3640905,K01221.01,Kepler-278 b,30.1599411,138.51774,0.32808,0.1585,0.5703,1,5010,51,-103,3.62,0.06,-0.055,0.24,0.1,-0.2,3.051,0.202,-0.404,1.414,0.099,-0.277,290.10718,38.702229,11.584,12.328,11.497,11.265,11.126,10.047,9.581,9.465
3640905,K01221.02,Kepler-278 c,51.0771048,152.35694,0.46804,0.1585,0.5703,2,5010,51,-103,3.62,0.06,-0.055,0.24,0.1,-0.2,3.051,0.202,-0.404,1.414,0.099,-0.277,290.10718,38.702229,11.584,12.328,11.497,11.265,11.126,10.047,9.581,9.465
6677841,K01236.02,Kepler-279 b,12.30971679,137.68401,0.28083,0.3023,0.3153,1,6366,116,-116,4.045,0.196,-0.098,-0.2,0.15,-0.15,1.697,0.285,-0.38,1.164,0.134,-0.11,287.3912,42.194832,13.659,13.869,13.589,13.518,13.523,12.724,12.509,12.509
6677841,K01236.01,Kepler-279 c,35.7353616,151.1133,0.35379,0.3023,0.3153,2,6366,116,-116,4.045,0.196,-0.098,-0.2,0.15,-0.15,1.697,0.285,-0.38,1.164,0.134,-0.11,287.3912,42.194832,13.659,13.869,13.589,13.518,13.523,12.724,12.509,12.509
6677841,K01236.03,Kepler-279 d,54.4205407,148.70471,0.35663,0.3085,0.2741,3,6781,157,-230,4.422,0.051,-0.28,-0.58,0.22,-0.3,1.067,0.426,-0.102,1.097,0.157,-0.128,287.3912,42.194832,13.659,13.869,13.589,13.518,13.523,12.724,12.509,12.509
6949607,K00870.01,Kepler-28 b,5.912273234,172.184012,0.09689,0.2589,0.4639,1,4072,73,-81,4.696,0.023,-0.028,-0.18,0.15,-0.15,0.57,0.029,-0.032,0.586,0.029,-0.036,292.13702,42.42942,15.036,15.99,14.976,14.628,14.447,13.334,12.767,12.719
6949607,K00870.02,Kepler-28 c,8.98581901,175.68418,0.11919,0.2589,0.4639,2,4072,73,-81,4.696,0.023,-0.028,-0.18,0.15,-0.15,0.57,0.029,-0.032,0.586,0.029,-0.036,292.13702,42.42942,15.036,15.99,14.976,14.628,14.447,13.334,12.767,12.719
6690082,K01240.01,Kepler-280 b,2.1395563,133.65392,0.08616,0.2291,0.4603,1,5534,82,-74,4.338,0.138,-0.103,0.14,0.15,-0.15,1.08,0.165,-0.15,0.926,0.067,-0.043,291.3905,42.180592,14.466,14.989,14.419,14.242,14.169,13.289,12.914,12.844
6690082,K01240.02,Kepler-280 c,4.807103254,134.640371,0.03914,0.2291,0.4603,2,5534,82,-74,4.338,0.138,-0.103,0.14,0.15,-0.15,1.08,0.165,-0.15,0.926,0.067,-0.043,291.3905,42.180592,14.466,14.989,14.419,14.242,14.169,13.289,12.914,12.844
8630788,K01258.02,Kepler-281 b,14.64613058,136.5227,0.23700,0.2622,0.4035,2,5717,156,-173,4.538,0.044,-0.187,0,0.25,-0.3,0.884,0.23,-0.077,0.984,0.102,-0.114,294.10818,44.770699,15.773,16.345,15.722,15.528,15.439,14.5,14.16,13.994
8630788,K01258.01,Kepler-281 c,36.33750453,160.39806,0.29417,0.2622,0.4035,1,5717,156,-173,4.538,0.044,-0.187,0,0.25,-0.3,0.884,0.23,-0.077,0.984,0.102,-0.114,294.10818,44.770699,15.773,16.345,15.722,15.528,15.439,14.5,14.16,13.994
8609450,K01278.03,Kepler-282 b,9.2207691,138.0072,0.20446,0.2521,0.421,4,5600,112,-100,4.455,0.102,-0.077,-0.36,0.15,-0.15,0.872,0.088,-0.088,0.793,0.064,-0.035,284.67728,44.79768,15.204,15.632,15.164,15.02,14.971,14.08,13.718,13.65
8609450,K01278.04,Kepler-282 c,13.6396648,141.7301,0.22604,0.2521,0.421,3,5600,112,-100,4.455,0.102,-0.077,-0.36,0.15,-0.15,0.872,0.088,-0.088,0.793,0.064,-0.035,284.67728,44.79768,15.204,15.632,15.164,15.02,14.971,14.08,13.718,13.65
8609450,K01278.01,Kepler-282 d,24.8056775,145.07526,0.25617,0.2521,0.421,2,5600,112,-100,4.455,0.102,-0.077,-0.36,0.15,-0.15,0.872,0.088,-0.088,0.793,0.064,-0.035,284.67728,44.79768,15.204,15.632,15.164,15.02,14.971,14.08,13.718,13.65
8609450,K01278.02,Kepler-282 e,44.3471936,161.31738,0.26792,0.2521,0.421,1,5600,112,-100,4.455,0.102,-0.077,-0.36,0.15,-0.15,0.872,0.088,-0.088,0.793,0.064,-0.035,284.67728,44.79768,15.204,15.632,15.164,15.02,14.971,14.08,13.718,13.65
10604335,K01298.01,Kepler-283 b,11.00817635,143.22611,0.08388,0.101,0.6443,1,4141,83,-91,4.684,0.022,-0.025,-0.2,0.15,-0.15,0.582,0.027,-0.03,0.596,0.028,-0.036,293.61371,47.839001,15.847,17.023,15.819,15.344,15.046,13.927,13.263,13.139
10604335,K01298.02,Kepler-283 c,92.7495777,173.27975,0.22942,0.101,0.6443,2,4141,83,-91,4.684,0.022,-0.025,-0.2,0.15,-0.15,0.582,0.027,-0.03,0.596,0.028,-0.036,293.61371,47.839001,15.847,17.023,15.819,15.344,15.046,13.927,13.263,13.139
10538176,K01301.01,Kepler-284 b,12.69905011,184.9868,0.12458,0.1914,0.5167,1,5291,84,-73,4.489,0.058,-0.065,0.14,0.15,-0.15,0.882,0.072,-0.059,0.875,0.05,-0.041,293.14648,47.729649,15.824,16.391,15.764,15.581,15.456,14.559,14.155,14.079
10538176,K01301.02,Kepler-284 c,37.5142128,189.30015,0.22096,0.1914,0.5167,2,5291,84,-73,4.489,0.058,-0.065,0.14,0.15,-0.15,0.882,0.072,-0.059,0.875,0.05,-0.041,293.14648,47.729649,15.824,16.391,15.764,15.581,15.456,14.559,14.155,14.079
10730034,K01305.01,Kepler-285 b,2.633852528,134.56431,0.08419,0.1451,0.582,1,5114,84,-76,4.463,0.09,-0.036,0.16,0.15,-0.15,0.878,0.044,-0.076,0.817,0.057,-0.026,291.3909,48.065609,15.173,15.78,15.096,14.913,14.764,13.887,13.435,13.319
10730034,K01305.02,Kepler-285 c,6.18670882,136.63308,0.12121,0.1451,0.582,2,5114,84,-76,4.463,0.09,-0.036,0.16,0.15,-0.15,0.878,0.044,-0.076,0.817,0.057,-0.026,291.3909,48.065609,15.173,15.78,15.096,14.913,14.764,13.887,13.435,13.319
10858691,K01306.01,Kepler-286 b,1.796320953,133.33662,0.07975,0.2521,0.421,1,5576,111,-111,4.503,0.075,-0.075,-0.36,0.15,-0.15,0.829,0.086,-0.065,0.8,0.06,-0.04,290.67615,48.294289,15.587,16.082,15.533,15.374,15.265,14.388,14.058,14.121
10858691,K01306.02,Kepler-286 c,3.468073,136.00831,0.09838,0.2521,0.421,2,5576,111,-111,4.503,0.075,-0.075,-0.36,0.15,-0.15,0.829,0.086,-0.065,0.8,0.06,-0.04,290.67615,48.294289,15.587,16.082,15.533,15.374,15.265,14.388,14.058,14.121
10858691,K01306.03,Kepler-286 d,5.9142668,133.49193,0.11088,0.2521,0.421,3,5576,111,-111,4.503,0.075,-0.075,-0.36,0.15,-0.15,0.829,0.086,-0.065,0.8,0.06,-0.04,290.67615,48.294289,15.587,16.082,15.533,15.374,15.265,14.388,14.058,14.121
10858691,K01306.04,Kepler-286 e,29.2214959,139.32807,0.16725,0.2521,0.421,4,5576,111,-111,4.503,0.075,-0.075,-0.36,0.15,-0.15,0.829,0.086,-0.065,0.8,0.06,-0.04,290.67615,48.294289,15.587,16.082,15.533,15.374,15.265,14.388,14.058,14.121
10973814,K01307.02,Kepler-287 b,20.34237838,137.6952,0.09730,0.224,0.4695,2,5514,74,-74,4.345,0.132,-0.108,0.16,0.15,-0.15,1.071,0.163,-0.134,0.926,0.062,-0.043,290.92746,48.44355,14.775,15.296,14.713,14.551,14.454,13.542,13.201,13.135
10973814,K01307.01,Kepler-287 c,44.8520997,172.46196,0.14887,0.224,0.4695,1,5514,74,-74,4.345,0.132,-0.108,0.16,0.15,-0.15,1.071,0.163,-0.134,0.926,0.062,-0.043,290.92746,48.44355,14.775,15.296,14.713,14.551,14.454,13.542,13.201,13.135
4455231,K01332.02,Kepler-288 b,6.09747233,354.05919,0.14296,0.26,0.4133,3,5661,85,-77,4.09,0.203,-0.087,0.16,0.15,-0.15,1.522,0.236,-0.353,1.04,0.093,-0.084,288.91644,39.594711,15.151,15.691,15.12,14.919,14.815,14,13.662,13.587
4455231,K01332.01,Kepler-288 c,19.30581662,373.18998,0.17876,0.26,0.4133,1,5661,85,-77,4.09,0.203,-0.087,0.16,0.15,-0.15,1.522,0.236,-0.353,1.04,0.093,-0.084,288.91644,39.594711,15.151,15.691,15.12,14.919,14.815,14,13.662,13.587
4455231,K01332.03,Kepler-288 d,56.637918,135.51975,0.25717,0.26,0.4133,2,5661,85,-77,4.09,0.203,-0.087,0.16,0.15,-0.15,1.522,0.236,-0.353,1.04,0.093,-0.084,288.91644,39.594711,15.151,15.691,15.12,14.919,14.815,14,13.662,13.587
7303287,K01353.02,Kepler-289 b,34.5439452,132.68453,0.14508,0.2889,0.3511,2,5933,107,-119,4.342,0.115,-0.115,-0.06,0.15,-0.15,1.115,0.174,-0.142,0.998,0.081,-0.066,297.46533,42.882839,13.956,14.403,13.921,13.764,13.691,12.861,12.596,12.508
7303287,K01353.01,Kepler-289 c,125.8654019,236.659731,0.37580,0.2889,0.3511,1,5933,107,-119,4.342,0.115,-0.115,-0.06,0.15,-0.15,1.115,0.174,-0.142,0.998,0.081,-0.066,297.46533,42.882839,13.956,14.403,13.921,13.764,13.691,12.861,12.596,12.508
10358759,K00738.01,Kepler-29 b,10.3392408,170.38549,0.12813,0.2676,0.3928,1,5730,90,-136,4.545,0.021,-0.052,-0.06,0.15,-0.15,0.87,0.067,-0.042,0.968,0.046,-0.069,298.34833,47.49123,15.282,15.793,15.239,15.063,14.953,14.131,13.673,13.657
10358759,K00738.02,Kepler-29 c,13.28689997,172.11932,0.13677,0.2676,0.3928,2,5730,90,-136,4.545,0.021,-0.052,-0.06,0.15,-0.15,0.87,0.067,-0.042,0.968,0.046,-0.069,298.34833,47.49123,15.282,15.793,15.239,15.063,14.953,14.131,13.673,13.657
7102227,K01360.02,Kepler-290 b,14.58932429,141.93498,0.10077,0.2043,0.4966,2,5142,153,-153,4.602,0.033,-0.083,-0.06,0.3,-0.3,0.755,0.097,-0.065,0.84,0.065,-0.09,286.41,42.681549,15.596,16.302,15.511,15.293,15.134,14.054,13.583,13.452
7102227,K01360.01,Kepler-290 c,36.7704935,164.29112,0.18417,0.2043,0.4966,1,5142,153,-153,4.602,0.033,-0.083,-0.06,0.3,-0.3,0.755,0.097,-0.065,0.84,0.065,-0.09,286.41,42.681549,15.596,16.302,15.511,15.293,15.134,14.054,13.583,13.452
6936909,K01363.01,Kepler-291 b,3.546531809,134.90127,0.09478,0.2844,0.3661,1,5993,190,-232,4.489,0.052,-0.208,0.07,0.25,-0.3,0.986,0.302,-0.101,1.093,0.13,-0.159,287.91635,42.437302,15.934,16.435,15.855,15.719,15.64,14.688,14.337,14.15
6936909,K01363.02,Kepler-291 c,5.70070626,132.69229,0.06837,0.2844,0.3661,2,5993,190,-232,4.489,0.052,-0.208,0.07,0.25,-0.3,0.986,0.302,-0.101,1.093,0.13,-0.159,287.91635,42.437302,15.934,16.435,15.855,15.719,15.64,14.688,14.337,14.15
6962977,K01364.05,Kepler-292 b,2.58083264,171.56048,0.09054,0.2043,0.4966,5,5296,106,-106,4.538,0.044,-0.061,-0.1,0.15,-0.15,0.808,0.06,-0.049,0.821,0.052,-0.042,295.76614,42.424278,15.956,16.626,15.89,15.669,15.526,14.537,14.077,13.97
6962977,K01364.04,Kepler-292 c,3.71545593,169.78318,0.10658,0.2043,0.4966,4,5296,106,-106,4.538,0.044,-0.061,-0.1,0.15,-0.15,0.808,0.06,-0.049,0.821,0.052,-0.042,295.76614,42.424278,15.956,16.626,15.89,15.669,15.526,14.537,14.077,13.97
6962977,K01364.02,Kepler-292 d,7.0556584,181.91205,0.12700,0.2043,0.4966,1,5296,106,-106,4.538,0.044,-0.061,-0.1,0.15,-0.15,0.808,0.06,-0.049,0.821,0.052,-0.042,295.76614,42.424278,15.956,16.626,15.89,15.669,15.526,14.537,14.077,13.97
6962977,K01364.03,Kepler-292 e,11.97884409,178.96957,0.15629,0.2043,0.4966,2,5296,106,-106,4.538,0.044,-0.061,-0.1,0.15,-0.15,0.808,0.06,-0.049,0.821,0.052,-0.042,295.76614,42.424278,15.956,16.626,15.89,15.669,15.526,14.537,14.077,13.97
6962977,K01364.01,Kepler-292 f,20.8341497,186.03921,0.18842,0.2043,0.4966,3,5296,106,-106,4.538,0.044,-0.061,-0.1,0.15,-0.15,0.808,0.06,-0.049,0.821,0.052,-0.042,295.76614,42.424278,15.956,16.626,15.89,15.669,15.526,14.537,14.077,13.97
6932987,K01366.01,Kepler-293 b,19.25404023,164.78424,0.19379,0.2602,0.4096,1,5798,156,-191,4.507,0.048,-0.204,0.1,0.25,-0.3,0.941,0.273,-0.091,1.038,0.112,-0.137,286.35806,42.406509,15.368,15.903,15.295,15.138,15.087,14.098,13.781,13.661
6932987,K01366.02,Kepler-293 c,54.1558384,172.36559,0.18467,0.2602,0.4096,2,5798,156,-191,4.507,0.048,-0.204,0.1,0.25,-0.3,0.941,0.273,-0.091,1.038,0.112,-0.137,286.35806,42.406509,15.368,15.903,15.295,15.138,15.087,14.098,13.781,13.661
9455556,K01396.02,Kepler-294 b,3.70122061,180.27172,0.10513,0.224,0.4695,2,5616,76,-84,4.529,0.018,-0.102,0.16,0.15,-0.15,0.903,0.109,-0.043,1.006,0.036,-0.078,287.392,46.059311,15.843,16.362,15.788,15.62,15.57,14.568,14.264,14.172
9455556,K01396.01,Kepler-294 c,6.62643441,183.98789,0.13230,0.224,0.4695,1,5616,76,-84,4.529,0.018,-0.102,0.16,0.15,-0.15,0.903,0.109,-0.043,1.006,0.036,-0.078,287.392,46.059311,15.843,16.362,15.788,15.62,15.57,14.568,14.264,14.172
9006449,K01413.01,Kepler-295 b,12.64504291,138.63149,0.37988,0.2521,0.421,1,5607,152,-152,4.447,0.112,-0.168,-0.34,0.3,-0.3,0.886,0.203,-0.119,0.8,0.115,-0.062,285.34583,45.367779,14.447,14.99,14.4,14.214,14.131,13.145,12.763,12.717
9006449,K01413.02,Kepler-295 c,21.5262958,132.28787,0.34967,0.2521,0.421,2,5607,152,-152,4.447,0.112,-0.168,-0.34,0.3,-0.3,0.886,0.203,-0.119,0.8,0.115,-0.062,285.34583,45.367779,14.447,14.99,14.4,14.214,14.131,13.145,12.763,12.717
9006449,K01413.03,Kepler-295 d,33.8845825,159.98819,0.27242,0.2521,0.421,3,5607,152,-152,4.447,0.112,-0.168,-0.34,0.3,-0.3,0.886,0.203,-0.119,0.8,0.115,-0.062,285.34583,45.367779,14.447,14.99,14.4,14.214,14.131,13.145,12.763,12.717
11497958,K01422.03,Kepler-296 b,10.8644095,131.12833,0.07721,0.3775,0.3402,3,3526,71,-78,4.866,0.066,-0.044,-0.08,0.15,-0.15,0.383,0.048,-0.058,0.394,0.055,-0.067,286.54001,49.437328,15.921,17.617,16.09,15.194,14.726,13.391,12.807,12.6
11497958,K01422.01,Kepler-296 c,5.841636615,135.92315,0.07806,0.3775,0.3402,1,3526,71,-78,4.866,0.066,-0.044,-0.08,0.15,-0.15,0.383,0.048,-0.058,0.394,0.055,-0.067,286.54001,49.437328,15.921,17.617,16.09,15.194,14.726,13.391,12.807,12.6
11497958,K01422.02,Kepler-296 d,19.85029495,133.64933,0.11836,0.3775,0.3402,2,3526,71,-78,4.866,0.066,-0.044,-0.08,0.15,-0.15,0.383,0.048,-0.058,0.394,0.055,-0.067,286.54001,49.437328,15.921,17.617,16.09,15.194,14.726,13.391,12.807,12.6
11497958,K01422.05,Kepler-296 e,34.1420506,136.03624,0.12271,0.3775,0.3402,4,3526,71,-78,4.866,0.066,-0.044,-0.08,0.15,-0.15,0.383,0.048,-0.058,0.394,0.055,-0.067,286.54001,49.437328,15.921,17.617,16.09,15.194,14.726,13.391,12.807,12.6
11497958,K01422.04,Kepler-296 f,63.3354719,162.6161,0.15213,0.3775,0.3402,5,3526,71,-78,4.866,0.066,-0.044,-0.08,0.15,-0.15,0.383,0.048,-0.058,0.394,0.055,-0.067,286.54001,49.437328,15.921,17.617,16.09,15.194,14.726,13.391,12.807,12.6
11122894,K01426.01,Kepler-297 b,38.86848956,171.30369,0.25239,0.2434,0.4341,3,5618,112,-112,4.46,0.081,-0.09,-0.22,0.15,-0.15,0.897,0.099,-0.081,0.846,0.059,-0.049,283.20917,48.777641,14.232,14.628,14.158,14.063,13.985,13.122,12.785,12.78
11122894,K01426.02,Kepler-297 c,74.92768653,124.99266,0.19750,0.2434,0.4341,1,5618,112,-112,4.46,0.081,-0.09,-0.22,0.15,-0.15,0.897,0.099,-0.081,0.846,0.059,-0.049,283.20917,48.777641,14.232,14.628,14.158,14.063,13.985,13.122,12.785,12.78
11176127,K01430.01,Kepler-298 b,10.47548084,152.64165,0.09593,0.0775,0.666,1,4463,88,-88,4.677,0.013,-0.04,-0.24,0.15,-0.15,0.611,0.041,-0.019,0.662,0.027,-0.042,283.03979,48.825359,15.415,16.345,15.372,15.017,14.834,13.718,13.139,13.075
11176127,K01430.02,Kepler-298 c,22.92886314,143.86271,0.08680,0.0775,0.666,3,4463,88,-88,4.677,0.013,-0.04,-0.24,0.15,-0.15,0.611,0.041,-0.019,0.662,0.027,-0.042,283.03979,48.825359,15.415,16.345,15.372,15.017,14.834,13.718,13.139,13.075
11176127,K01430.03,Kepler-298 d,77.4740991,184.24533,0.17367,0.0775,0.666,2,4463,88,-88,4.677,0.013,-0.04,-0.24,0.15,-0.15,0.611,0.041,-0.019,0.662,0.027,-0.042,283.03979,48.825359,15.415,16.345,15.372,15.017,14.834,13.718,13.139,13.075
11014932,K01432.03,Kepler-299 b,2.92721119,133.82725,0.10604,0.2327,0.4526,3,5616,101,-101,4.394,0.105,-0.105,-0.02,0.15,-0.15,0.999,0.142,-0.116,0.903,0.068,-0.051,283.20697,48.580502,15.017,15.493,14.961,14.813,14.765,13.875,13.51,13.436
11014932,K01432.01,Kepler-299 c,6.88595222,138.40761,0.17283,0.2327,0.4526,1,5616,101,-101,4.394,0.105,-0.105,-0.02,0.15,-0.15,0.999,0.142,-0.116,0.903,0.068,-0.051,283.20697,48.580502,15.017,15.493,14.961,14.813,14.765,13.875,13.51,13.436
11014932,K01432.02,Kepler-299 d,15.0549356,144.575,0.20004,0.2327,0.4526,2,5616,101,-101,4.394,0.105,-0.105,-0.02,0.15,-0.15,0.999,0.142,-0.116,0.903,0.068,-0.051,283.20697,48.580502,15.017,15.493,14.961,14.813,14.765,13.875,13.51,13.436
11014932,K01432.04,Kepler-299 e,38.2856338,143.2984,0.27133,0.2327,0.4526,4,5616,101,-101,4.394,0.105,-0.105,-0.02,0.15,-0.15,0.999,0.142,-0.116,0.903,0.068,-0.051,283.20697,48.580502,15.017,15.493,14.961,14.813,14.765,13.875,13.51,13.436
10748390,K00003.01,Kepler-3 b,4.887803076,124.8130808,0.09844,0.0989,0.6441,1,4778,86,-95,4.591,0.015,-0.036,0.32,0.15,-0.15,0.763,0.028,-0.028,0.83,0.02,-0.047,297.70935,48.080853,9.174,10.665,9.479,,,7.608,7.131,7.009
3832474,K00806.03,Kepler-30 b,29.1598615,150.69922,0.20013,0.2209,0.4742,,5485,99,-112,4.556,0.014,-0.094,0.21,0.11,-0.17,0.867,0.092,-0.034,0.986,0.028,-0.079,285.28363,38.947281,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581
3832474,K00806.02,Kepler-30 c,60.32494216,243.892578,0.27578,0.224,0.4695,1,5485,98,-120,4.556,0.014,-0.081,0.21,0.15,-0.2,0.867,0.079,-0.037,0.986,0.035,-0.082,285.28363,38.947281,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581
3832474,K00806.01,Kepler-30 d,143.2063047,154.23552,0.37209,0.224,0.4695,2,5485,98,-120,4.556,0.014,-0.081,0.21,0.15,-0.2,0.867,0.079,-0.037,0.986,0.035,-0.082,285.28363,38.947281,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581
11037335,K01435.02,Kepler-300 b,10.44635944,133.27821,0.11454,0.2965,0.3342,2,5968,161,-179,4.534,0.036,-0.204,-0.26,0.3,-0.3,0.881,0.26,-0.081,0.97,0.118,-0.118,295.2887,48.59972,14.201,14.644,14.155,14.012,13.965,13.113,12.803,12.742
11037335,K01435.01,Kepler-300 c,40.7150498,146.56647,0.35779,0.2965,0.3342,1,5968,161,-179,4.534,0.036,-0.204,-0.26,0.3,-0.3,0.881,0.26,-0.081,0.97,0.118,-0.118,295.2887,48.59972,14.201,14.644,14.155,14.012,13.965,13.113,12.803,12.742
11389771,K01436.01,Kepler-301 b,2.508553286,135.0112,0.09443,0.2711,0.3858,1,5814,139,-156,4.523,0.05,-0.2,-0.18,0.3,-0.3,0.881,0.252,-0.084,0.944,0.11,-0.11,283.98297,49.23299,14.271,14.759,14.229,14.061,14.013,13.146,12.824,12.706
11389771,K01436.03,Kepler-301 c,5.41908491,131.6422,0.09741,0.2711,0.3858,3,5814,139,-156,4.523,0.05,-0.2,-0.18,0.3,-0.3,0.881,0.252,-0.084,0.944,0.11,-0.11,283.98297,49.23299,14.271,14.759,14.229,14.061,14.013,13.146,12.824,12.706
11389771,K01436.02,Kepler-301 d,13.75129636,144.61389,0.16054,0.2711,0.3858,2,5814,139,-156,4.523,0.05,-0.2,-0.18,0.3,-0.3,0.881,0.252,-0.084,0.944,0.11,-0.11,283.98297,49.23299,14.271,14.759,14.229,14.061,14.013,13.146,12.824,12.706
7898352,K01486.02,Kepler-302 b,30.1837021,146.64675,0.24496,0.2602,0.4096,2,5733,115,-104,4.281,0.143,-0.104,0.06,0.15,-0.15,1.183,0.184,-0.202,0.974,0.079,-0.065,294.31699,43.629341,15.505,16.016,15.46,15.286,15.189,14.259,13.913,13.9
7898352,K01486.01,Kepler-302 c,127.2824442,163.89,0.29810,0.2602,0.4096,1,5733,115,-104,4.281,0.143,-0.104,0.06,0.15,-0.15,1.183,0.184,-0.202,0.974,0.079,-0.065,294.31699,43.629341,15.505,16.016,15.46,15.286,15.189,14.259,13.913,13.9
7871954,K01515.01,Kepler-303 b,1.937029968,134.72107,0.06136,0.4175,0.2365,1,4042,72,-88,4.761,0.038,-0.035,-0.62,0.15,-0.15,0.49,0.03,-0.037,0.505,0.027,-0.033,283.13547,43.657051,14.39,15.623,14.4,13.862,13.583,12.41,11.761,11.596
7871954,K01515.02,Kepler-303 c,7.06117322,136.27344,0.04336,0.4175,0.2365,2,4042,72,-88,4.761,0.038,-0.035,-0.62,0.15,-0.15,0.49,0.03,-0.037,0.505,0.027,-0.033,283.13547,43.657051,14.39,15.623,14.4,13.862,13.583,12.41,11.761,11.596
5371776,K01557.01,Kepler-304 b,3.295701024,133.966333,0.07612,0.1082,0.627,1,4723,94,-94,4.628,0.012,-0.045,0.02,0.15,-0.15,0.691,0.049,-0.025,0.76,0.031,-0.047,294.44177,40.55759,14.84,15.731,14.755,14.457,14.285,13.243,12.75,12.626
5371776,K01557.03,Kepler-304 c,5.315954488,132.43002,0.04652,0.1082,0.627,3,4723,94,-94,4.628,0.012,-0.045,0.02,0.15,-0.15,0.691,0.049,-0.025,0.76,0.031,-0.047,294.44177,40.55759,14.84,15.731,14.755,14.457,14.285,13.243,12.75,12.626
5371776,K01557.02,Kepler-304 d,9.65349016,134.85555,0.12095,0.1082,0.627,2,4723,94,-94,4.628,0.012,-0.045,0.02,0.15,-0.15,0.691,0.049,-0.025,0.76,0.031,-0.047,294.44177,40.55759,14.84,15.731,14.755,14.457,14.285,13.243,12.75,12.626
5371776,K01557.04,Kepler-304 e,1.499144441,133.07022,0.05941,0.1082,0.627,4,4723,94,-94,4.628,0.012,-0.045,0.02,0.15,-0.15,0.691,0.049,-0.025,0.76,0.031,-0.047,294.44177,40.55759,14.84,15.731,14.755,14.457,14.285,13.243,12.75,12.626
5219234,K01563.01,Kepler-305 b,5.48711441,356.0773,0.12208,0.153,0.5684,1,5103,101,-101,4.562,0.032,-0.048,0.04,0.15,-0.15,0.787,0.051,-0.039,0.823,0.041,-0.047,299.22433,40.343182,15.812,16.6,15.746,15.475,15.272,14.25,13.737,13.702
5219234,K01563.02,Kepler-305 c,8.29084167,359.63666,0.15054,0.153,0.5684,2,5103,101,-101,4.562,0.032,-0.048,0.04,0.15,-0.15,0.787,0.051,-0.039,0.823,0.041,-0.047,299.22433,40.343182,15.812,16.6,15.746,15.475,15.272,14.25,13.737,13.702
5219234,K01563.04,Kepler-305 d,16.73869035,359.41655,0.09992,0.153,0.5684,4,5103,101,-101,4.562,0.032,-0.048,0.04,0.15,-0.15,0.787,0.051,-0.039,0.823,0.041,-0.047,299.22433,40.343182,15.812,16.6,15.746,15.475,15.272,14.25,13.737,13.702
5438099,K01567.02,Kepler-306 b,4.64622383,354.58863,0.10474,0.1611,0.5575,3,4955,100,-100,4.61,0.018,-0.046,-0.1,0.15,-0.15,0.721,0.047,-0.029,0.774,0.036,-0.048,288.53867,40.61615,15.565,16.291,15.484,15.254,15.087,14.084,13.607,13.503
5438099,K01567.01,Kepler-306 c,7.24022418,355.01243,0.12147,0.1611,0.5575,1,4955,100,-100,4.61,0.018,-0.046,-0.1,0.15,-0.15,0.721,0.047,-0.029,0.774,0.036,-0.048,288.53867,40.61615,15.565,16.291,15.484,15.254,15.087,14.084,13.607,13.503
5438099,K01567.03,Kepler-306 d,17.32670445,360.5083,0.17788,0.1611,0.5575,2,4955,100,-100,4.61,0.018,-0.046,-0.1,0.15,-0.15,0.721,0.047,-0.029,0.774,0.036,-0.048,288.53867,40.61615,15.565,16.291,15.484,15.254,15.087,14.084,13.607,13.503
5438099,K01567.04,Kepler-306 e,44.8411168,359.87359,0.24592,0.1611,0.5575,4,4955,100,-100,4.61,0.018,-0.046,-0.1,0.15,-0.15,0.721,0.047,-0.029,0.774,0.036,-0.048,288.53867,40.61615,15.565,16.291,15.484,15.254,15.087,14.084,13.607,13.503
5299459,K01576.01,Kepler-307 b,10.41572666,143.04774,0.11550,0.224,0.4695,1,5511,110,,4.426,0.081,-0.099,0.2,0.15,-0.15,0.987,0.128,-0.085,0.947,0.059,-0.053,297.79514,40.417709,14.072,14.646,13.997,13.826,13.714,12.833,12.452,12.321
5299459,K01576.02,Kepler-307 c,13.08424286,132.63129,0.12667,0.224,0.4695,2,5511,110,0,4.426,0.081,-0.099,0.2,0.15,-0.15,0.987,0.128,-0.085,0.947,0.059,-0.053,297.79514,40.417709,14.072,14.646,13.997,13.826,13.714,12.833,12.452,12.321
5289854,K01593.01,Kepler-308 b,9.69501146,182.45413,0.11458,0.2889,0.3511,1,5896,176,-194,4.516,0.052,-0.208,-0.1,0.3,-0.3,0.914,0.274,-0.091,1,0.117,-0.13,295.78516,40.439548,15.809,16.377,15.767,15.566,15.447,14.614,14.153,14.187
